id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_udp,service_dns,service_http,service_https,service_irc,service_ntp,service_ssh
53268,6667,2.016842,60.0,124.0,1,0,48,6,388,4,328,1,False,False,False,False,True,False,False
53270,6667,2.023588,60.0,124.0,1,0,48,6,388,4,328,1,False,False,False,False,True,False,False
53278,6667,3.12272,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53138,6667,4.108125,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
53140,6667,1.095117,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53278,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.186143,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53284,6667,3.102469,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53142,6667,1.100116,75.0,243.0,4,0,1477,7,447,7,615,1,False,False,False,False,True,False,False
53144,6667,2.075803,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53146,6667,1.090627,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53284,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
53286,6667,3.100711,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53150,6667,1.076632,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53148,6667,0.860004,75.0,243.0,4,0,1477,8,499,6,563,1,False,False,False,False,True,False,False
53152,6667,1.102115,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53286,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
53154,6667,4.163594,75.0,243.0,4,0,102,10,631,7,615,1,False,False,False,False,True,False,False
123,123,0.001748,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53288,6667,3.093462,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53288,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
53296,6667,3.095478,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
53160,6667,1.0519,75.0,243.0,4,0,102,8,511,6,563,1,False,False,False,False,True,False,False
53162,6667,2.358383,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
53304,6667,3.112714,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53304,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.003745,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53168,6667,2.079799,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
123,123,0.001482,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53170,6667,1.095868,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53172,6667,1.101115,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53316,6667,3.092983,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53316,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
53178,6667,2.118027,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53180,6667,1.089122,75.0,243.0,4,0,1477,8,499,6,563,1,False,False,False,False,True,False,False
53318,6667,3.085729,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53182,6667,1.121353,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53318,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
53184,6667,1.100116,75.0,243.0,4,0,1477,9,611,6,563,1,False,False,False,False,True,False,False
53320,6667,3.083971,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53320,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
53322,6667,3.08198,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
53322,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
53188,6667,1.009919,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53190,6667,0.919968,75.0,243.0,4,0,1477,8,499,6,563,1,False,False,False,False,True,False,False
53192,6667,4.095893,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
53194,6667,2.089049,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
123,123,0.001495,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53202,6667,2.074552,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53204,6667,1.089375,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
123,123,0.001746,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53206,6667,4.079155,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
53208,6667,4.091644,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
53210,6667,2.083051,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53212,6667,2.079308,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53214,6667,1.110862,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53220,6667,1.111111,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
123,123,0.102679,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.085942,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53226,6667,4.083899,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
53228,6667,2.037077,75.0,243.0,4,0,102,9,571,6,563,1,False,False,False,False,True,False,False
53230,6667,1.140091,75.0,243.0,4,0,1477,7,447,7,615,1,False,False,False,False,True,False,False
53234,6667,1.098604,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53242,6667,1.08212,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53244,6667,1.102117,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53246,6667,1.083879,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53248,6667,4.087902,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
53250,6667,2.079305,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53252,6667,2.084303,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53254,6667,1.11364,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
123,123,0.042469,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
53256,6667,1.082628,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53258,6667,1.136111,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53264,6667,1.102883,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53262,6667,0.909968,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53266,6667,1.077887,75.0,243.0,4,0,1477,8,499,6,563,1,False,False,False,False,True,False,False
53272,6667,2.090548,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53274,6667,1.101854,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53276,6667,1.050896,74.0,242.0,4,0,102,8,510,6,562,1,False,False,False,False,True,False,False
53280,6667,1.105347,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53282,6667,2.114052,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
53290,6667,1.08588,74.0,242.0,4,0,1477,7,446,6,562,1,False,False,False,False,True,False,False
123,123,0.001498,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
53292,6667,2.083553,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53294,6667,2.151265,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
53296,6667,0.909962,75.0,243.0,4,0,1477,8,499,6,563,1,False,False,False,False,True,False,False
53298,6667,1.08888,75.0,243.0,4,0,1477,8,499,6,563,1,False,False,False,False,True,False,False
53300,6667,2.149267,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
53302,6667,1.078133,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53306,6667,4.100892,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
53308,6667,2.076559,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53310,6667,2.089551,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
53312,6667,1.103117,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
53314,6667,4.228822,75.0,243.0,4,0,1477,9,567,7,615,1,False,False,False,False,True,False,False
123,123,0.041988,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
53324,6667,4.119886,75.0,243.0,4,0,1477,10,619,6,563,1,False,False,False,False,True,False,False
53326,6667,4.110392,75.0,243.0,4,0,1477,10,619,6,563,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.097685,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.011242,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001497,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.002495,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.026986,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001483,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.159395,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001731,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.006245,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001496,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.002243,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001498,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001499,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.012486,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,10.001766,288.0,288.0,5,0,836,6,456,6,456,0,True,False,False,False,False,True,False
123,123,0.001738,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.005232,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.028234,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.003745,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.008739,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.069954,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001497,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001997,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.003995,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001734,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001745,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.002498,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.161641,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.002245,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001496,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.027465,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001989,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001497,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.047487,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.002746,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.018251,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.025226,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.153412,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.030731,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.022984,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.025727,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.057215,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001497,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001496,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001497,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.035473,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.079215,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.051956,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.012991,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.008994,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.028484,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.012991,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.046243,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.006486,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001982,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.01474,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001496,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.005496,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.008241,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.039948,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.013728,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.004244,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001483,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0407,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.001498,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.273853,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.043973,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001495,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.032482,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.056944,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.092686,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.14269,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.021991,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.026734,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001499,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
